縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
桃園縣,桃園市,富國路-中山高速公路與莊敬路2段間,18,裡地,透天住宅,加強磚造,０７２０９,095年04月,2,全,住宅區,27.83,32.74,252,7.70
桃園縣,桃園市,富國路-中山高速公路與莊敬路之間,20,裡地,透天住宅,鋼筋混凝土造,０９７０３,097年07月,4,全,農業區,24.01,69.78,800,11.46
桃園縣,桃園市,富國路-中山高速公路與莊敬路之間,20,裡地,透天住宅,鋼筋混凝土造,０８８０１,099年04月,4,全,農業區,31.86,71.90,550,7.65
桃園縣,桃園市,富國路-中山高速公路與新興國際中小學間,20,裡地,透天住宅,鋼筋混凝土造,０９４１０,099年01月,3,全,農業區,23.79,76.11,650,8.54
桃園縣,桃園市,富國路-中山高速公路與蘆竹鄉界間,18,裡地,透天住宅,鋼筋混凝土造,０８９０７,095年04月,4,全,農業區,22.20,62.81,372,5.92
桃園縣,桃園市,富國路-中山高與莊敬路2段之間,20,裡地,透天住宅,鋼筋混凝土造,０９４１０,098年10月,3,全,農業區,23.12,73.87,760,10.29
桃園縣,桃園市,富國路-台聯鋁業與莊敬路間,12,裡地,透天住宅,鋼筋混凝土造,０９５０５,096年01月,4,全,農業區,23.69,64.25,685,10.66
桃園縣,桃園市,富國路-南竹路與高速公路間,20,裡地,透天住宅,鋼筋混凝土造,０８９０７,094年04月,4,全,農業區,30.60,73.81,580,7.86
桃園縣,桃園市,富國路-高速公路與莊敬路2段之間,18,裡地,透天住宅,加強磚造,０７２０９,096年01月,2,全,住宅區,63.15,32.74,455,13.90
桃園縣,桃園市,富國路-高速公路與莊敬路間,20,裡地,透天住宅,鋼筋混凝土造,０８７１１,098年01月,4,全,農業區,20.16,54.34,505,9.29
桃園縣,桃園市,富國路-富國路646巷2弄,20,裡地,透天住宅,鋼筋混凝土造,０９５０５,100年04月,4,全,農業區,23.69,68.64,900,13.11
桃園縣,桃園市,富國路-富國路647巷,20,裡地,透天住宅,鋼筋混凝土造,０９４１０,100年12月,3,全,農業區,21.43,68.50,860,12.55
桃園縣,桃園市,富國路-富國路651巷5弄,20,裡地,透天住宅,鋼筋混凝土造,０８７１１,100年12月,4,全,農業區,15.22,57.92,550,9.50
桃園縣,桃園市,富國路-蘆竹鄉界與中山高速公路間,20,裡地,透天住宅,鋼筋混凝土造,０８９０７,096年01月,4,全,農業區,23.69,57.15,485,8.49
桃園縣,桃園市,復明一街-樹林九街與金門二街之間,7,臨街地,透天住宅,加強磚造,０６８１１,089年10月,2,全,住宅區,24.54,31.69,620,19.56
桃園縣,桃園市,復明三街-金門二街與桃鶯路之間,6,裡地,透天住宅,鋼筋混凝土造,０９１１２,092年04月,4,全,住宅區,20.49,62.51,700,11.20
桃園縣,桃園市,復明三街-金門二街與桃鶯路間,6,臨街地,華廈,鋼筋混凝土造,０８２１２,096年01月,6,2,住宅區,6.57,36.62,280,7.65
桃園縣,桃園市,復興路-三民路3段與中山路之間,20,裡地,透天住宅,鋼筋混凝土造,０９６０７,097年01月,5,全,住宅區,25.88,76.74,1000,13.03
桃園縣,桃園市,復興路-三民路3段與育樂街之間,20,裡地,透天住宅,加強磚造,０６２０２,095年01月,2,全,住宅區,19.66,31.28,380,12.15
桃園縣,桃園市,復興路-三民路與南華街之間,20,臨街地,透天住宅,加強磚造,０５４０４,099年04月,3,全,商業區,22.38,64.26,1680,26.14
桃園縣,桃園市,復興路-中山路與三民路之間,20,裡地,透天住宅,鋼筋混凝土造,０９６０７,097年04月,5,全,住宅區,25.57,73.69,1200,16.28
桃園縣,桃園市,復興路-中山路與三民路間,20,裡地,公寓,鋼筋混凝土造,０７４０６,099年01月,5,4,住宅區,8.11,31.66,220,6.95
桃園縣,桃園市,復興路-中山路與玉山街間,20,臨街地,住宅大樓,鋼筋混凝土造,０８１０５,099年07月,12,11,住宅區,4.68,39.92,615,15.41
桃園縣,桃園市,復興路-中正路與民生路之間,20,臨街地,住宅大樓,鋼筋混凝土造,０８８１２,096年04月,12,4,商業區,3.33,42.80,450,10.51
桃園縣,桃園市,復興路-中正路與民生路間,20,臨街地,辦公商業大樓,鋼筋混凝土造,０８６０３,094年01月,21,17,商業區,1.77,18.33,210,11.46
桃園縣,桃園市,復興路-中正路與重慶街之間,20,臨街地,住宅大樓,鋼筋混凝土造,０６９１０,099年07月,12,7,商業區,2.01,21.05,175,8.31
桃園縣,桃園市,復興路-中正路與重慶路之間,20,臨街地,住宅大樓,鋼筋混凝土造,０６９１０,100年01月,12,7,商業區,1.53,12.15,120,9.88
桃園縣,桃園市,復興路-民生路與安東街之間,20,臨街地,住宅大樓,鋼筋混凝土造,０７８０５,095年04月,12,6,商業區,12.79,121.88,1300,10.67
桃園縣,桃園市,復興路-民生路與春日路間,20,臨街地,華廈,鋼筋混凝土造,０７８０９,099年01月,10,4,商業區,0.97,19.16,135,7.05
桃園縣,桃園市,復興路-玉山街與秀山街之間,20,裡地,透天住宅,加強磚造,０６７０７,097年04月,2,全,住宅區,15.13,20.51,315,15.36
桃園縣,桃園市,復興路-玉山街與秀山街之間,20,裡地,透天住宅,加強磚造,０６４０４,099年04月,2,全,住宅區,33.58,40.37,660,16.35
桃園縣,桃園市,復興路-玉山街與秀山路之間,20,裡地,店面(店舖),加強磚造,０６４０４,089年10月,2,全,住宅區,33.58,36.03,880,24.42
桃園縣,桃園市,復興路-安東街與春日路之間,20,臨街地,住宅大樓,鋼筋混凝土造,０８７０１,099年01月,12,1,商業區,1.91,31.97,470,14.70
桃園縣,桃園市,復興路-安東街與桃鶯路之間,20,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,096年01月,12,6-7,商業區,3.15,57.63,750,13.01
桃園縣,桃園市,復興路-安東街與朝陽街間,20,臨街地,住宅大樓,鋼筋混凝土造,０８１１０,096年01月,12,2,商業區,1.67,21.92,200,9.12
桃園縣,桃園市,復興路-育仁街與三民路三段之間,20,裡地,透天住宅,加強磚造,０５７０３,090年01月,2,全,住宅區,31.16,26.14,560,21.42
桃園縣,桃園市,復興路-育樂街與三民路之間,20,裡地,透天住宅,加強磚造,０６２０２,090年07月,3,全,住宅區,19.96,48.20,570,11.83
桃園縣,桃園市,復興路-育樂街與中山路之間,20,裡地,公寓,鋼筋混凝土造,０７６０３,095年09月,5,5,住宅區,7.74,28.02,250,8.92
桃園縣,桃園市,復興路-春日路與民生路之間,20,臨街地,辦公商業大樓,鋼筋混凝土造,０９３１０,094年01月,12,11,商業區,0.77,9.43,130,13.79
桃園縣,桃園市,復興路-春日路與德育街之間,20,裡地,住宅大樓,鋼筋混凝土造,０８４０３,099年04月,12,2,住宅區,4.19,35.06,310,8.84
桃園縣,桃園市,復興路-重慶路與中正路間,20,臨街地,住宅大樓,鋼筋混凝土造,０６９１０,099年01月,12,11,商業區,3.55,16.87,180,10.67
桃園縣,桃園市,復興路-重慶路與中正路間,20,臨街地,住宅大樓,鋼筋混凝土造,０６９１０,099年01月,12,12,商業區,0.92,9.67,90,9.31
桃園縣,桃園市,復興路-復興路1至50號,20,臨街地,透天住宅,加強磚造,０４４０２,101年01月,3,全,住宅區,15.13,32.88,950,28.89
桃園縣,桃園市,復興路-復興路1至50號,20,臨街地,辦公商業大樓,鋼筋混凝土造,０９３１０,101年07月,12,6,商業區,1.29,16.09,220,13.67
桃園縣,桃園市,復興路-復興路1至50號,20,臨街地,住宅大樓,鋼筋混凝土造,０８４０５,101年07月,12,2,住宅區,14.59,136.79,1700,12.43
桃園縣,桃園市,復興路-復興路1至50號,20,臨街地,辦公商業大樓,鋼筋混凝土造,０９３１０,101年07月,12,6,商業區,1.26,15.69,207.5,13.22
桃園縣,桃園市,復興路-復興路1號至50號,20,臨街地,住宅大樓,鋼筋混凝土造,０９３１０,100年07月,12,6,商業區,0.87,10.58,165,15.60
桃園縣,桃園市,復興路-復興路1號至50號,20,臨街地,住宅大樓,鋼筋混凝土造,０８４０５,100年07月,12,3,住宅區,9.94,74.36,650,8.74
桃園縣,桃園市,復興路-復興路251至300號,20,臨街地,住宅大樓,鋼筋混凝土造,０８７０７,100年04月,12,5,住宅區,2.97,29.91,420,14.04
桃園縣,桃園市,復興路-復興路251至300號,20,臨街地,透天住宅,加強磚造,０５６０３,100年12月,3,全,商業區,21.78,52.64,1550,29.45
桃園縣,桃園市,復興路-復興路301至350號,20,臨街地,透天住宅,加強磚造,０５７０１,100年12月,2,全,住宅區,18.45,26.26,975,37.13
桃園縣,桃園市,復興路-復興路351至400號,20,臨街地,住宅大樓,鋼筋混凝土造,０８１０５,100年04月,12,12,住宅區,12.03,98.60,1000,10.14
桃園縣,桃園市,復興路-復興路362巷,12,裡地,公寓,鋼筋混凝土造,０７４０６,101年04月,5,2,住宅區,8.11,28.97,268,9.25
桃園縣,桃園市,復興路-復興路362巷32弄,20,裡地,透天住宅,鋼筋混凝土造,１０００５,100年07月,5,全,住宅區,21.89,74.01,1233,16.66
桃園縣,桃園市,復興路-復興路3段與桃鶯路間,20,臨街地,住宅大樓,鋼筋混凝土造,０８４０３,100年01月,12,1,住宅區,7.96,52.90,1300,24.57
桃園縣,桃園市,復興路-復興路51至100號,20,臨街地,公寓,鋼筋混凝土造,０６５０４,100年12月,4,3,商業區,9.53,23.44,400,17.06
桃園縣,桃園市,復興路-復興路51至100號,20,臨街地,住宅大樓,鋼筋混凝土造,０７８０５,101年01月,12,7,商業區,0.72,8.19,60,7.33
桃園縣,桃園市,復興路-復興路51至100號,12,臨街地,住宅大樓,鋼筋混凝土造,０７８０５,101年04月,12,7,商業區,0.81,9.07,70,7.72
桃園縣,桃園市,復興路-復興路51至100號,12,臨街地,住宅大樓,鋼筋混凝土造,０８６０３,101年04月,21,16,商業區,1.36,14.87,200,13.45
桃園縣,桃園市,復興路-復興路與鎮東街之間,20,裡地,透天住宅,鋼筋混凝土造,０７１０９,094年01月,3,全,商業區,15.13,32.78,580,17.69
桃園縣,桃園市,復興路-朝陽街與民生路之間,20,臨街地,辦公商業大樓,鋼筋混凝土造,０７８０５,093年07月,12,5,商業區,2.23,12.28,120,9.77
桃園縣,桃園市,朝陽街-三民路二段與民光街之間,8,裡地,透天住宅,加強磚造,０６１０４,092年12月,2,全,住宅區,16.94,29.42,250,8.50
桃園縣,桃園市,朝陽街-中山東路與中興街間,10,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,099年01月,14,12,商業區,1.04,10.62,84.8,7.98
桃園縣,桃園市,朝陽街-中山東路與鎮撫街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,095年09月,14,7,商業區,1.12,8.31,90,10.83
桃園縣,桃園市,朝陽街-中山東路與鎮撫街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,095年09月,14,3,商業區,1.23,9.05,110,12.15
桃園縣,桃園市,朝陽街-中山東路與鎮撫街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,100年01月,14,8,住宅區,3.76,41.26,350,8.48
桃園縣,桃園市,朝陽街-中山東路與鎮撫街間,10,臨街地,華廈,鋼筋混凝土造,０８２０５,099年01月,9,8,商業區,1.47,12.12,98,8.09
桃園縣,桃園市,朝陽街-安樂街與復興路之間,15,臨街地,華廈,鋼筋混凝土造,０９１１２,096年04月,9,9,商業區,2.93,24.43,250,10.23
桃園縣,桃園市,朝陽街-安樂街與復興路間,10,臨街地,華廈,鋼筋混凝土造,０９１１２,099年01月,9,7,商業區,2.75,23.02,250,10.86
桃園縣,桃園市,朝陽街-成功路2段與安樂街間,5,臨街地,公寓,鋼筋混凝土造,０６９０１,095年01月,5,3,商業區,8.97,28.68,280,9.76
桃園縣,桃園市,朝陽街-國軍英雄館附近,6,裡地,住宅大樓,鋼筋混凝土造,０９１１２,092年12月,9,7,商業區,2.90,24.17,280,11.58
桃園縣,桃園市,朝陽街-朝陽街1至50號,10,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,100年04月,14,6,商業區,0.99,10.30,82.5,8.01
桃園縣,桃園市,朝陽街-朝陽街1至50號,11,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,101年01月,14,12,商業區,1.04,10.62,85,8.00
桃園縣,桃園市,朝陽街-朝陽街1段51至100號,10,臨街地,華廈,鋼筋混凝土造,０９６０７,100年04月,8,6,商業區,9.40,53.23,750,14.09
桃園縣,桃園市,朝陽街-朝陽街與中興街交叉口,10,臨街地,透天住宅,加強磚造,０５６０５,094年01月,2,全,住宅區,15.13,29.19,350,11.99
桃園縣,桃園市,朝陽街-鎮三街與鎮二街之間,8,臨街地,華廈,鋼筋混凝土造,０８７１２,096年01月,6,5,住宅區,11.35,49.06,400,8.15
桃園縣,桃園市,朝陽街-鎮四街與鎮三街之街,8,臨街地,透天住宅,加強磚造,０６３０１,095年09月,3,全,住宅區,23.00,66.59,600,9.01
桃園縣,桃園市,朝陽街-鎮撫街與中山東路間,10,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,096年01月,14,9,商業區,1.01,10.53,100,9.50
桃園縣,桃園市,朝陽街-鎮撫街與中山東路間,7,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,096年04月,14,5,商業區,1.19,11.33,100,8.83
桃園縣,桃園市,朝陽街-鎮撫街與中山東路間,7,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,096年04月,14,7,商業區,1.00,10.53,100,9.50
桃園縣,桃園市,朝陽街-鎮撫街與中山東路間,7,臨街地,華廈,鋼筋混凝土造,０８２０５,096年04月,9,8,商業區,1.47,12.12,120,9.90
桃園縣,桃園市,朝陽街-鎮撫街與中山東路間,11,臨街地,住宅大樓,鋼筋混凝土造,０８６１１,097年07月,14,11,商業區,0.91,9.80,70,7.14
桃園縣,桃園市,朝陽街-鎮撫街與中山東路間,12,臨街地,辦公商業大樓,鋼筋混凝土造,０８６１１,099年04月,14,14,商業區,1.86,19.55,170,8.70
桃園縣,桃園市,貴陽街-貴陽街與廈門街附近,8,裡地,透天住宅,加強磚造,０６５０４,092年04月,2,全,住宅區,21.78,26.12,442,16.92
桃園縣,桃園市,貴陽街-廈門街與中山 路之間,7,裡地,公寓,鋼筋混凝土造,０７８０７,099年12月,5,4,住宅區,10.07,20.05,306,15.26
桃園縣,桃園市,貴陽街-廈門街與中山路之間,8,裡地,店面(店舖),加強磚造,０６５０４,090年06月,2,全,住宅區,21.78,24.90,555,22.29
桃園縣,桃園市,貴陽街-廈門街與縣府路256巷之間,8,臨街地,透天住宅,加強磚造,０６５１０,096年01月,2,全,住宅區,25.71,33.00,525,15.91
桃園縣,桃園市,逸林街-文中路與國強一街之間,8,裡地,集合住宅,鋼筋混凝土造,０８２０１,093年01月,6,6,住宅區,5.79,21.87,220,10.06
桃園縣,桃園市,逸林街-文中路與國強一街之間,8,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,096年01月,13,4,住宅區,6.93,45.99,550,11.96
桃園縣,桃園市,逸林街-文中路與國強一街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,096年12月,13,10,住宅區,6.83,26.24,430,16.39
桃園縣,桃園市,逸林街-文中路與國強一街之間,8,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,098年10月,13,2,住宅區,8.95,56.83,530,9.33
桃園縣,桃園市,逸林街-文中路與國強一街之間,8,裡地,華廈,鋼筋混凝土造,０８２０１,099年01月,6,5,住宅區,7.41,29.77,217,7.29
桃園縣,桃園市,逸林街-文中路與國強一街之間,8,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,099年04月,13,9,住宅區,6.83,45.41,560,12.33
桃園縣,桃園市,逸林街-文中路與國強一街之間,8,臨街地,華廈,鋼筋混凝土造,０８２０１,099年07月,6,4,住宅區,7.17,28.38,230,8.10
桃園縣,桃園市,逸林街-國信街與國強一街之間,8,裡地,華廈,鋼筋混凝土造,０８１０７,095年01月,6,6,住宅區,8.75,38.55,360,9.34
桃園縣,桃園市,逸林街-國強一街與國信街之間,8,裡地,華廈,鋼筋混凝土造,０８２０１,095年01月,7,3,住宅區,6.14,40.23,400,9.94
桃園縣,桃園市,逸林街-國強一街與國信街之間,8,裡地,華廈,鋼筋混凝土造,０８１０７,100年01月,6,6,住宅區,8.65,34.12,300,8.79
桃園縣,桃園市,逸林街-國強一街與國際路2段207巷間,8,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,097年07月,13,13,住宅區,6.74,43.78,500,11.42
桃園縣,桃園市,逸林街-國際路207巷與國強一街間,8,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,097年04月,13,3,住宅區,9.04,39.76,550,13.83
桃園縣,桃園市,逸林街-逸林街101至150號,7,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,100年12月,13,7,住宅區,6.74,43.78,540,12.33
桃園縣,桃園市,逸林街-逸林街101號至150號,8,臨街地,住宅大樓,鋼筋混凝土造,０９５０８,100年07月,13,9,住宅區,6.83,44.35,680,15.33
桃園縣,桃園市,逸林街-逸林街98巷,7,裡地,華廈,鋼筋混凝土造,０８２０１,100年12月,6,4,住宅區,7.41,40.67,350,8.61
桃園縣,桃園市,陽明一街-陽明七街與六街之間,8,臨街地,透天住宅,加強磚造,０６７０３,095年04月,2,全,住宅區,25.04,32.02,500,15.62
桃園縣,桃園市,陽明一街-陽明九街與陽明十街之間,10,臨街地,店面(店舖),加強磚造,０６６１２,092年07月,2,全,住宅區,21.63,28.28,420,14.85
桃園縣,桃園市,陽明一街-陽明十街與陽明十一街間,10,臨街地,透天住宅,加強磚造,０６６１２,096年04月,2,全,住宅區,25.02,32.27,650,20.14
桃園縣,桃園市,陽明九街-陽明一街與陽明二街之間,8,臨街地,店面(店舖),加強磚造,０６６１２,090年10月,2,全,住宅區,27.88,36.77,620,16.86
桃園縣,桃園市,陽明九街-陽明一街與陽明十二街之間,8,臨街地,透天住宅,加強磚造,０６７０３,089年10月,2,全,住宅區,28.86,36.03,680,18.87
桃園縣,桃園市,陽明二街-介新街與長沙街之間,10,臨街地,住宅大樓,鋼筋混凝土造,０８００７,100年01月,12,2,住宅區,6.45,42.46,320,7.54
桃園縣,桃園市,陽明二街-長沙街與介新街間,10,臨街地,住宅大樓,鋼筋混凝土造,０８００７,099年01月,12,6,住宅區,6.55,43.16,325,7.53
