縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
宜蘭縣,五結鄉,三結路-二結火車站附近,12,裡地,透天住宅,鋼筋混凝土造,０９５０２,095年04月,3,全,住宅區,30.54,63.13,520,8.24
宜蘭縣,五結鄉,三結路-二結火車站附近,12,裡地,透天住宅,鋼筋混凝土造,０９５０５,095年09月,3,全,農業區,33.54,52.62,500,9.50
宜蘭縣,五結鄉,三結路-二結農會穀倉,10,裡地,透天住宅,鋼筋混凝土造,０９４１２,098年10月,3,全,住宅區,31.39,65.37,620,9.48
宜蘭縣,五結鄉,三結路-二結農會穀倉附近,7,裡地,透天住宅,鋼筋混凝土造,０９４１２,099年01月,3,全,住宅區,31.48,65.37,560,8.57
宜蘭縣,五結鄉,三結路-三結火車站附近,15,裡地,透天住宅,鋼筋混凝土造,０８１０６,090年07月,3,全,住宅區,28.11,57.37,360,6.28
宜蘭縣,五結鄉,三結路-三結路63號至103號間,8,臨街地,透天住宅,鋼筋混凝土造,０９４１２,100年04月,3,全,住宅區,33.68,68.98,630,9.13
宜蘭縣,五結鄉,三結路-三結路附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１０,098年01月,2,全,甲種建築用地,30.55,31.29,236,7.54
宜蘭縣,五結鄉,三結路-三結路與復興路間,7,裡地,透天住宅,鋼筋混凝土造,０９５０２,097年04月,3,全,住宅區,30.97,63.13,460,7.29
宜蘭縣,五結鄉,三結路-宜29線與宜31線間,12,裡地,透天住宅,鋼筋混凝土造,０９５０３,095年09月,3,全,甲種建築用地,31.21,53.45,461,8.62
宜蘭縣,五結鄉,三結路-宜31線與宜29線之間,12,裡地,農舍,鋼筋混凝土造,０９４１２,095年01月,3,全,農牧用地,356.49,101.66,760,7.48
宜蘭縣,五結鄉,三結路-福德廟附近,10,臨街地,透天住宅,鋼筋混凝土加強磚造,０６９０３,098年07月,2,全,甲種建築用地,35.40,30.13,291,9.66
宜蘭縣,五結鄉,三結路-學進路宜31線間,12,臨街地,透天住宅,鋼筋混凝土造,０８５０１,094年12月,3,全,住宅區,24.09,46.03,480,10.43
宜蘭縣,五結鄉,下清路-利澤工業區附近,7,裡地,透天住宅,鋼筋混凝土加強磚造,０６８１２,097年01月,2,全,甲種建築用地,23.31,37.08,130,3.51
宜蘭縣,五結鄉,下清路-利澤工業區附近,7,臨街地,透天住宅,鋼筋混凝土加強磚造,０６８１２,097年04月,2,全,甲種建築用地,23.31,37.08,160,4.31
宜蘭縣,五結鄉,大吉東路28巷-大吉東路28巷1號至50號間,6,裡地,甲種建築用地,鋼筋混凝土造,０９９１２,100年12月,3,全,透天住宅,31.96,63.85,620,9.71
宜蘭縣,五結鄉,大吉東路28巷-五結國中附近,6,裡地,透天住宅,鋼筋混凝土造,０９９１２,100年01月,3,全,甲種建築用地,33.30,59.10,510,8.63
宜蘭縣,五結鄉,大吉東路28巷-五結國中附近,6,裡地,透天住宅,鋼筋混凝土造,０９９１２,100年01月,3,全,甲種建築用地,34.16,59.10,525,8.88
宜蘭縣,五結鄉,大吉東路28巷-五結國中附近,6,裡地,透天住宅,鋼筋混凝土造,０９９１２,100年01月,3,全,乙種建築用地,27.30,57.63,480,8.33
宜蘭縣,五結鄉,大吉東路-大吉東路1號至50號,4,裡地,透天住宅,鋼筋混凝土造,０９６１２,101年01月,3,全,甲種建築用地,41.46,56.87,555,9.76
宜蘭縣,五結鄉,大吉東路-大吉東路1號至50號間,5,裡地,透天住宅,鋼筋混凝土造,０８４０４,101年04月,4,全,甲種建築用地,30.46,58.49,395,6.75
宜蘭縣,五結鄉,大吉東路-五結國中附近,6,臨街地,農舍,鋼筋混凝土造,０９４０８,095年01月,3,全,農牧用地,193.00,60.12,692.5,11.52
宜蘭縣,五結鄉,大吉東路-五結國中附近,6,裡地,透天住宅,鋼筋混凝土造,０８４０８,095年01月,3,全,乙種建築用地,24.48,41.39,280,6.76
宜蘭縣,五結鄉,大吉東路-五結國中附近,8,裡地,透天住宅,鋼筋混凝土造,０８２１１,095年12月,4,全,甲種建築用地,28.37,69.40,380,5.48
宜蘭縣,五結鄉,大吉東路-五結國中附近,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０７００８,096年01月,2,全,乙種建築用地,55.05,39.24,340,8.66
宜蘭縣,五結鄉,大吉東路-五結國中附近,4,裡地,透天住宅,鋼筋混凝土造,０９６１２,097年01月,4,全,甲種建築用地,29.22,59.55,485,8.14
宜蘭縣,五結鄉,大吉東路-五結國中附近,4,裡地,農舍,鋼筋混凝土造,０９７０７,097年07月,3,全,農牧用地,354.44,87.20,850,9.75
宜蘭縣,五結鄉,大吉東路-五結國中附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７００２,099年07月,2,全,甲種建築用地,27.53,29.04,180,6.20
宜蘭縣,五結鄉,大吉東路-五結國中附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１１,100年01月,2,全,甲種建築用地,73.10,40.61,390,9.60
宜蘭縣,五結鄉,大吉路-TOYOTA蘭揚汽車附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７００９,097年12月,2,全,甲種建築用地,27.83,30.85,190,6.16
宜蘭縣,五結鄉,大吉路-TOYOTA蘭揚汽車附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７００２,097年12月,2,全,甲種建築用地,29.34,32.87,154,4.69
宜蘭縣,五結鄉,大吉路-大吉路吉利新?1號至50號間,6,裡地,透天住宅,鋼筋混凝土造,０８２０４,101年04月,3,全,甲種建築用地,28.22,47.36,350,7.39
宜蘭縣,五結鄉,大吉路-大吉路花園新?51號至100號間,6,裡地,乙種建築用地,鋼筋混凝土造,０８３０８,100年12月,3,全,透天住宅,32.42,50.72,450,8.87
宜蘭縣,五結鄉,大吉路-大吉路花園新村51號至100號間,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７００５,101年01月,2,全,甲種建築用地,21.93,25.89,230,8.88
宜蘭縣,五結鄉,大吉路-大吉路附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７００２,096年04月,2,全,甲種建築用地,50.82,41.25,315,7.64
宜蘭縣,五結鄉,大吉路-大吉路附近,3,裡地,透天住宅,鋼筋混凝土加強磚造,０６７０９,096年07月,2,全,甲種建築用地,31.76,36.97,320,8.66
宜蘭縣,五結鄉,大吉路-大吉路附近,3,裡地,透天住宅,鋼筋混凝土加強磚造,０７００２,096年07月,2,全,甲種建築用地,26.92,32.83,240,7.31
宜蘭縣,五結鄉,大吉路-五結派出所附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０８,100年04月,2,全,甲種建築用地,42.65,32.10,350,10.90
宜蘭縣,五結鄉,大吉路-五結國中附近,10,裡地,透天住宅,鋼筋混凝土造,０８４０８,094年01月,3,全,乙種建築用地,24.48,41.39,275,6.64
宜蘭縣,五結鄉,大吉路-五結國中附近,10,臨街地,透天住宅,鋼筋混凝土造,０８５０４,094年07月,3,全,甲種建築用地,30.55,58.22,550,9.45
宜蘭縣,五結鄉,大吉路-五結國中附近,10,裡地,透天住宅,鋼筋混凝土造,０９４１２,095年04月,3,全,乙種建築用地,54.15,67.99,585,8.60
宜蘭縣,五結鄉,大吉路-五結國中附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７００２,095年09月,2,全,甲種建築用地,21.48,28.89,155,5.37
宜蘭縣,五結鄉,大吉路-五結國中附近,12,裡地,透天住宅,鋼筋混凝土造,０８２０４,095年12月,3,全,甲種建築用地,28.43,47.36,295,6.23
宜蘭縣,五結鄉,大吉路-五結國中附近,8,裡地,透天住宅,鋼筋混凝土造,０８２０４,096年04月,3,全,甲種建築用地,28.43,47.36,306,6.46
宜蘭縣,五結鄉,大吉路-五結國中附近,8,裡地,透天住宅,鋼筋混凝土造,０８３１０,097年12月,4,全,乙種建築用地,33.88,78.19,500,6.39
宜蘭縣,五結鄉,大吉路-五結國中附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６９１２,099年07月,2,全,乙種建築用地,24.50,27.95,210,7.51
宜蘭縣,五結鄉,大吉路-五結國中附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,100年07月,2,全,甲種建築用地,32.22,33.69,255,7.57
宜蘭縣,五結鄉,大吉路-五結第三公墓附近,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０７００３,099年07月,2,全,甲種建築用地,26.92,40.84,210,5.14
宜蘭縣,五結鄉,大吉路-五結鄉立托兒所附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１１,098年04月,2,全,甲種建築用地,30.86,30.96,175,5.65
宜蘭縣,五結鄉,大吉路-吉利新村附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７００９,098年01月,2,全,乙種建築用地,22.08,19.97,170,8.51
宜蘭縣,五結鄉,大吉路-國民路與大吉路間,6,裡地,透天住宅,鋼筋混凝土造,０８２０４,100年07月,3,全,甲種建築用地,28.95,47.36,350,7.39
宜蘭縣,五結鄉,大眾路-錦眾社區活動中心附近,10,裡地,透天住宅,鋼筋混凝土造,０８３０８,095年04月,3,全,甲種建築用地,42.65,76.50,420,5.49
宜蘭縣,五結鄉,大興路200巷-三結西路與三結東路間,6,裡地,透天住宅,鋼筋混凝土造,０８４０９,099年12月,4,全,乙種建築用地,29.40,54.80,380,6.93
宜蘭縣,五結鄉,中正西路89巷-二結派出所附近,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６２０８,099年04月,2,全,住宅區,19.34,17.41,177,10.17
宜蘭縣,五結鄉,中正西路89巷-中正西路與福德路間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０７８０６,099年07月,2,全,住宅區,37.51,51.99,400,7.69
宜蘭縣,五結鄉,中正西路-二結郵局附近,8,裡地,透天住宅,加強磚造,０６２０８,092年07月,2,全,住宅區,19.00,17.41,138,7.93
宜蘭縣,五結鄉,中正西路-中興大廈附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０６３０７,097年04月,2,全,住宅區,26.22,26.11,219,8.39
宜蘭縣,五結鄉,中正東路52巷-興中國中附近,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６４０１,099年04月,2,全,住宅區,24.83,29.52,242,8.20
宜蘭縣,五結鄉,中正東路72巷-中正東路72巷1號至50號間,6,裡地,透天住宅,鋼筋混凝土造,０７８０８,101年07月,3,全,住宅區,31.40,47.81,500,10.46
宜蘭縣,五結鄉,中正東路-中正東路52巷1號至50號間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６４０１,101年04月,2,全,住宅區,22.74,35.02,230,6.57
宜蘭縣,五結鄉,中正東路-興中國中附近,18,裡地,透天住宅,加強磚造,０６３０５,092年07月,2,全,住宅區,20.65,29.15,190,6.52
宜蘭縣,五結鄉,中正東路-興中國中附近,10,裡地,透天住宅,加強磚造,０６４０６,093年12月,2,全,住宅區,21.56,32.20,280,8.70
宜蘭縣,五結鄉,中正東路-興中國中附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６５０４,094年04月,2,全,住宅區,41.34,38.13,380,9.97
宜蘭縣,五結鄉,中正東路-興中國中附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０６５０４,095年04月,2,全,住宅區,23.88,27.32,235,8.60
宜蘭縣,五結鄉,中正東路-興中國中附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０６４１１,095年09月,2,全,住宅區,20.57,28.48,200,7.02
宜蘭縣,五結鄉,中正東路-興中國中附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６４０１,098年07月,2,全,住宅區,24.83,29.52,209,7.08
宜蘭縣,五結鄉,中正東路-興中國中附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６３０５,098年07月,2,全,住宅區,23.87,30.04,250,8.32
宜蘭縣,五結鄉,中正路1段196巷-文昌路與隆昌路間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０５９０５,099年12月,2,全,住宅區,39.15,27.90,365,13.08
宜蘭縣,五結鄉,中正路1段1巷-宴京帝寶附近,4,裡地,透天住宅,鋼筋混凝土造,０７３１０,099年04月,2,全,住宅區,45.57,52.80,580,10.98
宜蘭縣,五結鄉,中正路1段35巷-中正路1段35巷內,5,裡地,透天住宅,鋼筋混凝土加強磚造,０６４０８,100年04月,2,全,住宅區,32.55,36.97,380,10.28
宜蘭縣,五結鄉,中正路2段126巷-興中國中附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０６２１２,099年07月,2,全,農業區,28.67,33.61,180,5.36
宜蘭縣,五結鄉,中正路2段7巷-中正路2段7巷與中興路3段間,6,裡地,透天住宅,鋼筋混凝土造,０９９０９,099年12月,3,全,住宅區,35.82,62.54,648,10.36
宜蘭縣,五結鄉,中正路2段7巷-中正路2段7巷與中興路3段間,6,裡地,透天住宅,鋼筋混凝土造,０９９０９,099年12月,3,全,住宅區,35.64,73.20,675,9.22
宜蘭縣,五結鄉,中正路2段-宜蘭地方法院附近,30,臨街地,透天住宅,鋼筋混凝土造,０６５０８,090年07月,4,全,住宅區,31.44,98.62,550,5.58
宜蘭縣,五結鄉,中正路3段47巷-中正路3段47巷100號至150號間,6,裡地,透天住宅,鋼筋混凝土造,０８６０８,100年07月,4,全,住宅區,32.10,57.50,480,8.35
宜蘭縣,五結鄉,中正路3段47巷-中正路3段47巷內,8,裡地,透天住宅,鋼筋混凝土造,０８６０８,100年04月,4,全,住宅區,25.11,62.32,530,8.50
宜蘭縣,五結鄉,中正路3段47巷-中正路3段47巷內,5,裡地,透天住宅,鋼筋混凝土造,０８６０８,101年07月,4,全,住宅區,20.64,46.09,450,9.76
宜蘭縣,五結鄉,中正路3段-中正路三段中正新村1號至50號,5,裡地,透天住宅,加強磚造,０７８０８,101年01月,2,全,住宅區,52.74,53.03,730,13.77
宜蘭縣,五結鄉,中正路3段-學進國小附近,30,臨街地,透天住宅,鋼筋混凝土造,０７７０８,090年01月,3,全,住宅區,35.33,70.51,718.5,10.19
宜蘭縣,五結鄉,中正路3段-學進國小附近,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０６,090年06月,12,3,住宅區,5.40,40.64,480,11.81
宜蘭縣,五結鄉,中正路3段-學進國小附近,30,裡地,透天住宅,鋼筋混凝土造,０８５１０,090年10月,3,全,住宅區,28.75,62.42,420,6.73
宜蘭縣,五結鄉,中正路3段-學進國小附近,30,臨街地,透天住宅,鋼筋混凝土造,０７９０８,091年04月,3,全,住宅區,30.08,68.03,750,11.02
宜蘭縣,五結鄉,中正路-二結麥當勞附近,30,裡地,透天住宅,鋼筋混凝土加強磚造,０６６０６,098年10月,2,全,住宅區,28.54,30.39,265,8.72
宜蘭縣,五結鄉,中正路-二結麥當勞附近,30,裡地,透天住宅,鋼筋混凝土造,０９７０６,098年10月,3,全,住宅區,40.53,70.13,700,9.98
宜蘭縣,五結鄉,中正路-二結麥當勞附近,30,裡地,透天住宅,鋼筋混凝土造,０９７０６,098年10月,4,全,住宅區,30.44,51.28,619,12.07
宜蘭縣,五結鄉,中正路-中正路2段1號至50號間,30,臨街地,透天住宅,鋼筋混凝土加強磚造,０６１０２,101年04月,2,全,住宅區,22.15,36.83,600,16.29
宜蘭縣,五結鄉,中正路-帝寶附近,30,裡地,透天住宅,鋼筋混凝土加強磚造,０６３１０,099年01月,2,全,住宅區,37.71,29.00,330,11.38
宜蘭縣,五結鄉,中正路-麥當勞附近,30,臨街地,透天住宅,鋼筋混凝土造,０８００６,097年07月,5,全,住宅區,52.05,170.12,1650,9.70
宜蘭縣,五結鄉,中正路-麥當勞附近,30,裡地,透天住宅,鋼筋混凝土造,０８４１０,098年04月,3,全,住宅區,24.94,56.92,460,8.08
宜蘭縣,五結鄉,中正路-學進國小附近,30,裡地,透天住宅,鋼筋混凝土造,０８６０８,094年12月,4,全,住宅區,24.48,61.54,500,8.12
宜蘭縣,五結鄉,中正路-學進國小附近,30,裡地,透天住宅,鋼筋混凝土造,０８６０８,096年04月,4,全,住宅區,25.92,51.67,420,8.13
宜蘭縣,五結鄉,中正路-學進路與中正西路間,30,裡地,透天住宅,鋼筋混凝土造,０８６０８,095年09月,4,全,住宅區,29.36,57.85,450,7.78
宜蘭縣,五結鄉,中正路-興中國中附近,30,裡地,透天住宅,鋼筋混凝土造,０９３１１,099年01月,3,全,住宅區,38.11,76.85,658,8.56
宜蘭縣,五結鄉,中正路-羅東監理站附近,30,裡地,透天住宅,鋼筋混凝土造,０９３０７,093年07月,3,全,住宅區,27.83,62.13,540,8.69
宜蘭縣,五結鄉,中正路-羅東監理站附近,30,臨街地,透天住宅,加強磚造,０６７０７,093年12月,3,全,住宅區,11.20,33.61,320,9.52
宜蘭縣,五結鄉,中正路-羅東監理站附近,30,裡地,透天住宅,鋼筋混凝土造,０９３０７,093年12月,3,全,住宅區,27.83,62.13,520,8.37
宜蘭縣,五結鄉,中福北路106巷-仁五路與國道5號之間,4,裡地,透天住宅,鋼筋混凝土造,０９８０９,099年04月,3,全,農業區,35.19,60.58,580,9.57
宜蘭縣,五結鄉,中福北路106巷-仁五路與國道5號之間,4,裡地,透天住宅,鋼筋混凝土造,０９８０９,099年04月,3,全,農業區,36.40,60.58,585,9.66
宜蘭縣,五結鄉,中福北路-仁五路與國道5號間,5,裡地,透天住宅,鋼筋混凝土造,０９８０９,101年07月,3,全,農業區,35.49,58.74,560,9.53
宜蘭縣,五結鄉,中福路-位於仁五路與北宜高速公路間,12,臨街地,透天住宅,鋼筋混凝土造,０８００１,093年04月,3,全,住宅區,32.97,65.71,630,9.59
宜蘭縣,五結鄉,中興路2段122巷-中興路2段122巷內,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７００１,101年07月,2,全,甲種建築用地,31.63,32.65,240,7.35
宜蘭縣,五結鄉,中興路3段19巷-中興國小附近,6,裡地,透天住宅,鋼筋混凝土造,０８００９,099年07月,4,全,住宅區,25.26,45.78,380,8.30
宜蘭縣,五結鄉,中興路3段19巷-中興國小附近,6,裡地,透天住宅,鋼筋混凝土造,０８００９,099年07月,4,全,住宅區,22.66,50.89,368,7.23
宜蘭縣,五結鄉,中興路3段19巷-中興路3段19巷1號至50號間,6,裡地,透天住宅,鋼筋混凝土造,０８００９,100年07月,4,全,住宅區,24.39,47.33,340,7.18
宜蘭縣,五結鄉,中興路3段256巷-宜蘭監理站附近,12,裡地,透天住宅,鋼筋混凝土造,０８２０４,100年01月,4,全,住宅區,27.87,57.78,480,8.31
宜蘭縣,五結鄉,中興路3段302巷-中興路3段302巷內,6,裡地,透天住宅,鋼筋混凝土造,０７２１２,100年04月,3,全,住宅區,22.76,46.92,410,8.74
宜蘭縣,五結鄉,中興路3段302巷-中興路3段302巷與仁愛路間,6,臨街地,透天住宅,鋼筋混凝土造,０９４１２,100年04月,3,全,農業區,33.58,61.89,620,10.02
宜蘭縣,五結鄉,中興路3段302巷-仁愛路2段與中興路3段302巷間,8,裡地,透天住宅,鋼筋混凝土造,０７１０８,099年12月,2,全,住宅區,29.64,37.24,375,10.07
